after.between_brief_trace,after.candidate_counts,after.chance_mean_rank,after.chance_top1,after.condition,after.fractional_tie_top1_accuracy,after.mean_lexicographic_rank,after.mean_midrank,after.mean_nearest_other_distance,after.mean_other_minus_own_distance,after.mean_own_distance,after.prediction_set_id,after.queries,after.queries_with_own_rank_ties,after.queries_with_top_ties,after.scope,after.top1_accuracy,after.within_brief_trace,before.between_brief_trace,before.candidate_counts,before.chance_mean_rank,before.chance_top1,before.condition,before.fractional_tie_top1_accuracy,before.mean_lexicographic_rank,before.mean_midrank,before.mean_nearest_other_distance,before.mean_other_minus_own_distance,before.mean_own_distance,before.prediction_set_id,before.queries,before.queries_with_own_rank_ties,before.queries_with_top_ties,before.scope,before.top1_accuracy,before.within_brief_trace,candidate_scope,named_free_between_brief_trace_ratio,named_minus_free.fractional_tie_top1_accuracy,named_minus_free.mean_lexicographic_rank,named_minus_free.mean_midrank,named_minus_free.mean_nearest_other_distance,named_minus_free.mean_other_minus_own_distance,named_minus_free.mean_own_distance,named_minus_free.top1_accuracy,painter_id,pipeline,route,view
14.83820741597446,[24],12.5,0.041666666666666664,named,0.5694444444444444,3.1805555555555554,3.1805555555555554,2.7284013309646165,-0.0425406995593853,2.7709420305240022,15,72,0,0,all_briefs,0.5694444444444444,4.185607576659095,20.309657297869496,[24],12.5,0.041666666666666664,artist_free,0.5833333333333334,2.8472222222222223,2.8472222222222223,3.3070751232844557,0.220440053503373,3.086635069781083,0,72,0,0,all_briefs,0.5833333333333334,5.13843881666546,all_briefs,0.7305986112099984,-0.01388888888888895,0.33333333333333304,0.33333333333333304,-0.5786737923198393,-0.2629807530627583,-0.3156930392570807,-0.01388888888888895,claude_monet,primary512,nano_banana_2,original31
11.67560266033977,[8],4.5,0.125,named,0.6388888888888888,1.7916666666666667,1.7916666666666667,3.0577215066174026,0.28677947609340027,2.7709420305240022,15,72,0,0,same_content,0.6388888888888888,4.185607576659095,16.864573094079976,[8],4.5,0.125,artist_free,0.6805555555555556,1.5833333333333333,1.5833333333333333,3.7934150611521225,0.70677999137104,3.086635069781083,0,72,0,0,same_content,0.6805555555555556,5.13843881666546,same_content,0.692315340282067,-0.04166666666666674,0.20833333333333348,0.20833333333333348,-0.7356935545347199,-0.4200005152776397,-0.3156930392570807,-0.04166666666666674,claude_monet,primary512,nano_banana_2,original31
7.817867284879225,[8],4.5,0.125,named,0.5416666666666666,2.0833333333333335,2.0833333333333335,2.628146288229629,-0.06345469280047912,2.6916009810301085,15,24,0,0,same_content:built,0.5416666666666666,4.510385847282383,8.42448692526109,[8],4.5,0.125,artist_free,0.5416666666666666,1.875,1.875,2.6673035079247893,0.07949712339442407,2.5878063845303654,0,24,0,0,same_content:built,0.5416666666666666,3.4776023773377216,same_content:built,0.9279932836547117,0.0,0.20833333333333348,0.20833333333333348,-0.03915721969516017,-0.1429518161949032,0.1037945964997431,0.0,claude_monet,primary512,nano_banana_2,original31
12.649333458694905,[8],4.5,0.125,named,0.7083333333333334,1.6666666666666667,1.6666666666666667,3.240177347052698,0.5012820089426084,2.738895338110089,15,24,0,0,same_content:land,0.7083333333333334,3.8732776920140566,17.444020003271152,[8],4.5,0.125,artist_free,0.6666666666666666,1.625,1.625,4.10521040702902,0.6216606600449511,3.483549746984069,0,24,0,0,same_content:land,0.6666666666666666,7.0409423315277095,same_content:land,0.7251386696600248,0.04166666666666674,0.04166666666666674,0.04166666666666674,-0.8650330599763216,-0.12037865110234269,-0.7446544088739797,0.04166666666666674,claude_monet,primary512,nano_banana_2,original31
14.559607237445187,[8],4.5,0.125,named,0.6666666666666666,1.625,1.625,3.3048408845698796,0.42251111213807163,2.882329772431808,15,24,0,0,same_content:water,0.6666666666666666,4.173159190680846,24.725212353707686,[8],4.5,0.125,artist_free,0.8333333333333334,1.25,1.25,4.607731268502558,1.4191821906737445,3.1885490778288137,0,24,0,0,same_content:water,0.8333333333333334,4.896771741130952,same_content:water,0.5888567114879355,-0.16666666666666674,0.375,0.375,-1.3028903839326786,-0.9966710785356729,-0.3062193053970055,-0.16666666666666674,claude_monet,primary512,nano_banana_2,original31
9.553225253499521,[24],12.5,0.041666666666666664,named,0.4166666666666667,3.7916666666666665,3.7916666666666665,2.6232121582314583,-0.13055786541946174,2.75377002365092,45,72,0,0,all_briefs,0.4166666666666667,3.9038064591972668,23.795433387006387,[24],12.5,0.041666666666666664,artist_free,0.6666666666666666,2.3194444444444446,2.3194444444444446,3.3532292539911004,0.33626810968783194,3.0169611443032687,30,72,0,0,all_briefs,0.6666666666666666,5.169765712882393,all_briefs,0.401473051493826,-0.24999999999999994,1.4722222222222219,1.4722222222222219,-0.7300170957596421,-0.4668259751072937,-0.2631911206523485,-0.24999999999999994,paul_cezanne,primary512,nano_banana_2,original31
8.023877676652413,[8],4.5,0.125,named,0.5694444444444444,1.8888888888888888,1.8888888888888888,2.9728494089199313,0.21907938526901172,2.75377002365092,45,72,0,0,same_content,0.5694444444444444,3.9038064591972668,20.04301742460304,[8],4.5,0.125,artist_free,0.7777777777777778,1.3611111111111112,1.3611111111111112,3.8820854682632415,0.8651243239599727,3.0169611443032687,30,72,0,0,same_content,0.7777777777777778,5.169765712882393,same_content,0.40033281948869676,-0.20833333333333337,0.5277777777777777,0.5277777777777777,-0.9092360593433102,-0.646044938690961,-0.2631911206523485,-0.20833333333333337,paul_cezanne,primary512,nano_banana_2,original31
4.459874561642992,[8],4.5,0.125,named,0.3333333333333333,2.2916666666666665,2.2916666666666665,2.349764198597112,-0.2125405091140188,2.5623047077111303,45,24,0,0,same_content:built,0.3333333333333333,3.5778041617769367,9.480764017884312,[8],4.5,0.125,artist_free,0.8333333333333334,1.1666666666666667,1.1666666666666667,2.789123445269714,0.7424925053139272,2.0466309399557865,30,24,0,0,same_content:built,0.8333333333333334,1.9960611312561651,same_content:built,0.47041299131905184,-0.5,1.1249999999999998,1.1249999999999998,-0.43935924667260196,-0.955033014427946,0.5156737677553438,-0.5,paul_cezanne,primary512,nano_banana_2,original31
7.313591539811348,[8],4.5,0.125,named,0.5416666666666666,2.125,2.125,3.1575792242782987,-0.03035920067324947,3.187938424951548,45,24,0,0,same_content:land,0.5416666666666666,5.07032278039989,21.491777113134766,[8],4.5,0.125,artist_free,0.7083333333333334,1.5833333333333333,1.5833333333333333,4.213175170081109,0.521586269667824,3.691588900413285,30,24,0,0,same_content:land,0.7083333333333334,7.692072529424493,same_content:land,0.3402971983801946,-0.16666666666666674,0.5416666666666667,0.5416666666666667,-1.0555959458028101,-0.5519454703410734,-0.503650475461737,-0.16666666666666674,paul_cezanne,primary512,nano_banana_2,original31
12.298166928502901,[8],4.5,0.125,named,0.8333333333333334,1.25,1.25,3.411204803884383,0.9001378655943033,2.51106693829008,45,24,0,0,same_content:water,0.8333333333333334,3.0632924354149758,29.15651114279005,[8],4.5,0.125,artist_free,0.7916666666666666,1.3333333333333333,1.3333333333333333,4.6439577894389,1.3312941968981666,3.3126635925407335,30,24,0,0,same_content:water,0.7916666666666666,5.821163477966522,same_content:water,0.42179830324260337,0.04166666666666674,-0.08333333333333326,-0.08333333333333326,-1.2327529855545172,-0.4311563313038633,-0.8015966542506536,0.04166666666666674,paul_cezanne,primary512,nano_banana_2,original31
