arm_polarity_means.cezanne.muted,arm_polarity_means.cezanne.vivid,arm_polarity_means.free.muted,arm_polarity_means.free.vivid,arm_polarity_means.generic.muted,arm_polarity_means.generic.vivid,arm_polarity_means.monet.muted,arm_polarity_means.monet.vivid,feature_index,feature_name,generic_minus_free,interactions.cezanne_minus_generic,interactions.monet_minus_generic,responses.cezanne,responses.free,responses.generic,responses.monet,template_responses
-0.4844257704426562,-0.13759901355114731,-0.6812359282777839,-0.08230954478725823,-0.7491955711740323,-0.14636005101111274,0.03344839232967681,0.30198296695796234,0,lightness_median,0.003909136672394009,-0.25600876327141076,-0.3343009455346341,0.3468267568915089,0.5989263834905256,0.6028355201629196,0.26853457462828556,"[{""interactions"": {""cezanne_minus_generic"": -0.2942890609565265, ""monet_minus_generic"": -0.4956257708527423}, ""responses"": {""cezanne"": 0.24996457902213035, ""free"": 0.5643823228496196, ""generic"": 0.5442536399786568, ""monet"": 0.048627869125914554}, ""template_id"": ""built_houses""}, {""interactions"": {""cezanne_minus_generic"": -0.28340552711526623, ""monet_minus_generic"": -0.3148079696957709}, ""responses"": {""cezanne"": 0.29981144837074947, ""free"": 0.6457601636185172, ""generic"": 0.5832169754860157, ""monet"": 0.2684090057902448}, ""template_id"": ""built_village""}, {""interactions"": {""cezanne_minus_generic"": 0.05633720525825314, ""monet_minus_generic"": -0.3579351163817184}, ""responses"": {""cezanne"": 0.5717774279798045, ""free"": 0.662311404800275, ""generic"": 0.5154402227215513, ""monet"": 0.15750510633983295}, ""template_id"": ""land_fields""}, {""interactions"": {""cezanne_minus_generic"": -0.22827311726926314, ""monet_minus_generic"": -0.20572442957470516}, ""responses"": {""cezanne"": 0.4350795731621273, ""free"": 0.715812462446887, ""generic"": 0.6633526904313904, ""monet"": 0.4576282608566853}, ""template_id"": ""land_garden""}, {""interactions"": {""cezanne_minus_generic"": -0.39449005580658336, ""monet_minus_generic"": -0.305075227369017}, ""responses"": {""cezanne"": 0.23033407622895144, ""free"": 0.533718734903747, ""generic"": 0.6248241320355348, ""monet"": 0.3197489046665178}, ""template_id"": ""water_bend""}, {""interactions"": {""cezanne_minus_generic"": -0.39193202373907765, ""monet_minus_generic"": -0.32663715933384996}, ""responses"": {""cezanne"": 0.2939934365852902, ""free"": 0.4715732123241081, ""generic"": 0.6859254603243679, ""monet"": 0.3592883009905179}, ""template_id"": ""water_river""}]"
-0.5001745195689297,-0.21299756044233917,-0.028264638132983744,0.4645159959715806,0.15195329088367063,0.4335381466381509,-0.4663471535140278,-0.13742699357573854,1,lightness_iqr,-0.21119577835008413,0.0055921033721102464,0.047335304183809046,0.28717695912659047,0.49278063410456435,0.2815848557544802,0.32892015993828927,"[{""interactions"": {""cezanne_minus_generic"": -0.26968607115750054, ""monet_minus_generic"": -0.3323744286664645}, ""responses"": {""cezanne"": 0.46833284594066826, ""free"": 0.8039763593934721, ""generic"": 0.7380189170981688, ""monet"": 0.4056444884317043}, ""template_id"": ""built_houses""}, {""interactions"": {""cezanne_minus_generic"": 0.06741900229977105, ""monet_minus_generic"": 0.16714245830502356}, ""responses"": {""cezanne"": 0.2910449290493756, ""free"": 0.6037558968069251, ""generic"": 0.22362592674960458, ""monet"": 0.39076838505462813}, ""template_id"": ""built_village""}, {""interactions"": {""cezanne_minus_generic"": -0.0651750637488961, ""monet_minus_generic"": 0.4676285953773005}, ""responses"": {""cezanne"": -0.025157657303044256, ""free"": 0.10291107841278536, ""generic"": 0.04001740644585185, ""monet"": 0.5076460018231523}, ""template_id"": ""land_fields""}, {""interactions"": {""cezanne_minus_generic"": -0.15780674929804128, ""monet_minus_generic"": 0.03515964551940931}, ""responses"": {""cezanne"": 0.5382118127512786, ""free"": 1.0384899354542196, ""generic"": 0.6960185620493199, ""monet"": 0.7311782075687292}, ""template_id"": ""land_garden""}, {""interactions"": {""cezanne_minus_generic"": 0.3898273774213931, ""monet_minus_generic"": 0.15095075877382408}, ""responses"": {""cezanne"": 0.29499119300029214, ""free"": 0.3187191776446944, ""generic"": -0.09483618442110098, ""monet"": 0.0561145743527231}, ""template_id"": ""water_bend""}, {""interactions"": {""cezanne_minus_generic"": 0.0689741247159352, ""monet_minus_generic"": -0.20449520420623896}, ""responses"": {""cezanne"": 0.15563863132097241, ""free"": 0.08883135691528987, ""generic"": 0.08666450660503722, ""monet"": -0.11783069760120174}, ""template_id"": ""water_river""}]"
-0.2341415319520593,2.383667930551598,-0.13720309410796178,3.3513770150363853,0.08477703382601791,2.720307423206948,-0.6425505358978266,1.7086121383278847,2,chroma_median,-0.8530497197634168,-0.01772092687727289,-0.2843677151552191,2.6178094625036574,3.488580109144347,2.6355303893809303,2.3511626742257112,"[{""interactions"": {""cezanne_minus_generic"": 0.32812958919386315, ""monet_minus_generic"": -0.287842521063415}, ""responses"": {""cezanne"": 2.6706076852267446, ""free"": 3.4643270793250354, ""generic"": 2.3424780960328815, ""monet"": 2.0546355749694665}, ""template_id"": ""built_houses""}, {""interactions"": {""cezanne_minus_generic"": 0.21947738500401837, ""monet_minus_generic"": -0.18126284404820536}, ""responses"": {""cezanne"": 2.5287427789538235, ""free"": 3.1098550714455824, ""generic"": 2.309265393949805, ""monet"": 2.1280025499015998}, ""template_id"": ""built_village""}, {""interactions"": {""cezanne_minus_generic"": -0.2439674447147051, ""monet_minus_generic"": -0.7782223994068418}, ""responses"": {""cezanne"": 3.620521745968164, ""free"": 4.650262848225195, ""generic"": 3.864489190682869, ""monet"": 3.086266791276027}, ""template_id"": ""land_fields""}, {""interactions"": {""cezanne_minus_generic"": 0.09702170830927748, ""monet_minus_generic"": -0.3140537238434591}, ""responses"": {""cezanne"": 2.0928132718474464, ""free"": 2.9373710724507873, ""generic"": 1.995791563538169, ""monet"": 1.6817378396947098}, ""template_id"": ""land_garden""}, {""interactions"": {""cezanne_minus_generic"": -0.20150424115538046, ""monet_minus_generic"": -0.07507066761047199}, ""responses"": {""cezanne"": 2.677561458187913, ""free"": 3.6689098872252477, ""generic"": 2.8790656993432933, ""monet"": 2.8039950317328213}, ""template_id"": ""water_bend""}, {""interactions"": {""cezanne_minus_generic"": -0.30548255790070833, ""monet_minus_generic"": -0.0697541349589188}, ""responses"": {""cezanne"": 2.1166098348378544, ""free"": 3.100754696194235, ""generic"": 2.4220923927385627, ""monet"": 2.352338257779644}, ""template_id"": ""water_river""}]"
-0.1036544159651655,1.7040920408549918,-0.4293757525563431,2.612705129282484,-0.36894763886610743,2.196801256604224,-0.4315427608130706,1.4510024883618662,3,chroma_iqr,-0.47633198636849583,-0.758002438650174,-0.6832036462953945,1.8077464568201573,3.042080881838827,2.5657488954703314,1.8825452491749368,"[{""interactions"": {""cezanne_minus_generic"": -0.724577214624436, ""monet_minus_generic"": -1.0790808256786155}, ""responses"": {""cezanne"": 2.132544176224481, ""free"": 3.487807020033273, ""generic"": 2.857121390848917, ""monet"": 1.7780405651703015}, ""template_id"": ""built_houses""}, {""interactions"": {""cezanne_minus_generic"": -0.6389859626716445, ""monet_minus_generic"": -0.8953641909480545}, ""responses"": {""cezanne"": 1.8585126026858916, ""free"": 2.9395868498094977, ""generic"": 2.497498565357536, ""monet"": 1.6021343744094816}, ""template_id"": ""built_village""}, {""interactions"": {""cezanne_minus_generic"": -0.994556651772383, ""monet_minus_generic"": -0.6837614071322733}, ""responses"": {""cezanne"": 2.131755891806245, ""free"": 3.607565345973068, ""generic"": 3.126312543578628, ""monet"": 2.4425511364463546}, ""template_id"": ""land_fields""}, {""interactions"": {""cezanne_minus_generic"": -0.3083395159942226, ""monet_minus_generic"": -0.5019877175763752}, ""responses"": {""cezanne"": 1.6931492885507398, ""free"": 2.7136544268767806, ""generic"": 2.0014888045449624, ""monet"": 1.4995010869685872}, ""template_id"": ""land_garden""}, {""interactions"": {""cezanne_minus_generic"": -0.920951978791291, ""monet_minus_generic"": -0.5127439245417329}, ""responses"": {""cezanne"": 1.6012105091819635, ""free"": 2.644059956441683, ""generic"": 2.5221624879732545, ""monet"": 2.0094185634315216}, ""template_id"": ""water_bend""}, {""interactions"": {""cezanne_minus_generic"": -0.9606033080470682, ""monet_minus_generic"": -0.4262838118953183}, ""responses"": {""cezanne"": 1.429306272471623, ""free"": 2.8598116918986594, ""generic"": 2.389909580518691, ""monet"": 1.963625768623373}, ""template_id"": ""water_river""}]"
-0.4141184784190926,0.7070322259175311,0.08447508440743985,0.6901919933977333,0.43343760180304675,0.6637350369266269,-1.1591327211037525,0.6646273044076434,4,chromatic_fraction,-0.3754194738667132,0.8908532692130435,1.5934625903878157,1.1211507043366238,0.6057169089902934,0.2302974351235802,1.823760025511396,"[{""interactions"": {""cezanne_minus_generic"": 1.073479723066446, ""monet_minus_generic"": 1.448910399188967}, ""responses"": {""cezanne"": 0.9368830684462099, ""free"": 0.06768157135821506, ""generic"": -0.13659665462023596, ""monet"": 1.312313744568731}, ""template_id"": ""built_houses""}, {""interactions"": {""cezanne_minus_generic"": 0.7081753054961217, ""monet_minus_generic"": 1.5469829445473942}, ""responses"": {""cezanne"": 0.8847614826852954, ""free"": 0.4253002722260453, ""generic"": 0.1765861771891737, ""monet"": 1.7235691217365678}, ""template_id"": ""built_village""}, {""interactions"": {""cezanne_minus_generic"": 1.0634763435235097, ""monet_minus_generic"": 1.93737636383459}, ""responses"": {""cezanne"": 1.184362478301072, ""free"": 0.27531605089780226, ""generic"": 0.12088613477756238, ""monet"": 2.0582624986121525}, ""template_id"": ""land_fields""}, {""interactions"": {""cezanne_minus_generic"": 0.1596350164164968, ""monet_minus_generic"": 0.5841685444550463}, ""responses"": {""cezanne"": 0.587302879911399, ""free"": 0.6784319129797761, ""generic"": 0.42766786349490216, ""monet"": 1.0118364079499484}, ""template_id"": ""land_garden""}, {""interactions"": {""cezanne_minus_generic"": 1.4024418553932074, ""monet_minus_generic"": 2.354264656747917}, ""responses"": {""cezanne"": 1.7338779287568753, ""free"": 1.4375582880190785, ""generic"": 0.33143607336366787, ""monet"": 2.6857007301115847}, ""template_id"": ""water_bend""}, {""interactions"": {""cezanne_minus_generic"": 0.9379113713824807, ""monet_minus_generic"": 1.6890726335529809}, ""responses"": {""cezanne"": 1.3997163879188914, ""free"": 0.7500133584608428, ""generic"": 0.46180501653641076, ""monet"": 2.1508776500893916}, ""template_id"": ""water_river""}]"
0.5354140998919448,-0.8702544456321964,0.7023475664600375,-0.9252131528767107,0.7099572658248817,-0.8723506337431965,0.4532565848205909,-1.2791497042594335,5,hue_concentration,0.045252819768669905,0.17663935404393705,-0.1500983895119461,-1.4056685455241413,-1.6275607193367483,-1.5823078995680784,-1.7324062890800245,"[{""interactions"": {""cezanne_minus_generic"": -0.28359919588673765, ""monet_minus_generic"": -0.43920067779619876}, ""responses"": {""cezanne"": -1.7397291948764986, ""free"": -1.2891826749038242, ""generic"": -1.456129998989761, ""monet"": -1.8953306767859597}, ""template_id"": ""built_houses""}, {""interactions"": {""cezanne_minus_generic"": 0.25608152196811007, ""monet_minus_generic"": -0.468161810837761}, ""responses"": {""cezanne"": -1.1897987476486311, ""free"": -1.397964733970245, ""generic"": -1.4458802696167412, ""monet"": -1.9140420804545022}, ""template_id"": ""built_village""}, {""interactions"": {""cezanne_minus_generic"": 0.13088614213800054, ""monet_minus_generic"": -0.17940498317455678}, ""responses"": {""cezanne"": -1.7611781633828894, ""free"": -2.262618489236022, ""generic"": -1.8920643055208899, ""monet"": -2.0714692886954467}, ""template_id"": ""land_fields""}, {""interactions"": {""cezanne_minus_generic"": 0.2893354611349783, ""monet_minus_generic"": -0.11502139008486023}, ""responses"": {""cezanne"": -0.7144998633110182, ""free"": -1.0606274071327595, ""generic"": -1.0038353244459965, ""monet"": -1.1188567145308568}, ""template_id"": ""land_garden""}, {""interactions"": {""cezanne_minus_generic"": 0.2505158783535282, ""monet_minus_generic"": 0.2094551410480483}, ""responses"": {""cezanne"": -1.537427215197845, ""free"": -1.772995658009517, ""generic"": -1.7879430935513732, ""monet"": -1.5784879525033249}, ""template_id"": ""water_bend""}, {""interactions"": {""cezanne_minus_generic"": 0.4166163165557435, ""monet_minus_generic"": 0.09174338377365276}, ""responses"": {""cezanne"": -1.4913780887279646, ""free"": -1.9819753527681216, ""generic"": -1.9079944052837081, ""monet"": -1.8162510215100554}, ""template_id"": ""water_river""}]"
-0.9028972459469307,0.518278881656989,-1.986474089954524,0.39492510541143755,-2.0968032550245135,0.16892732791936083,-0.8792228985583237,0.6044263154961479,6,hue_entropy,-0.11566861242208759,-0.8445544553399544,-0.7820813688894024,1.4211761276039196,2.3813991953659617,2.265730582943874,1.4836492140544717,"[{""interactions"": {""cezanne_minus_generic"": -1.0915056787678301, ""monet_minus_generic"": -0.6807910420594787}, ""responses"": {""cezanne"": 1.6074184229432449, ""free"": 2.806009573416328, ""generic"": 2.698924101711075, ""monet"": 2.0181330596515963}, ""template_id"": ""built_houses""}, {""interactions"": {""cezanne_minus_generic"": -1.197096317334136, ""monet_minus_generic"": -0.592224196677622}, ""responses"": {""cezanne"": 1.0722967429661354, ""free"": 2.3690506822300383, ""generic"": 2.2693930603002714, ""monet"": 1.6771688636226494}, ""template_id"": ""built_village""}, {""interactions"": {""cezanne_minus_generic"": -0.9390579468577276, ""monet_minus_generic"": -1.29170649515972}, ""responses"": {""cezanne"": 1.5217626463921394, ""free"": 2.8043636551204996, ""generic"": 2.460820593249867, ""monet"": 1.169114098090147}, ""template_id"": ""land_fields""}, {""interactions"": {""cezanne_minus_generic"": -0.6622261179977253, ""monet_minus_generic"": -0.32691608338935696}, ""responses"": {""cezanne"": 1.0952984218315205, ""free"": 1.7866778757870525, ""generic"": 1.7575245398292458, ""monet"": 1.4306084564398889}, ""template_id"": ""land_garden""}, {""interactions"": {""cezanne_minus_generic"": -0.3160316875374394, ""monet_minus_generic"": -0.5971487237125821}, ""responses"": {""cezanne"": 1.733783012590789, ""free"": 2.1542112954580674, ""generic"": 2.0498147001282283, ""monet"": 1.4526659764156462}, ""template_id"": ""water_bend""}, {""interactions"": {""cezanne_minus_generic"": -0.861408983544873, ""monet_minus_generic"": -1.2037016723376586}, ""responses"": {""cezanne"": 1.4964975188996874, ""free"": 2.3680820901837816, ""generic"": 2.3579065024445605, ""monet"": 1.154204830106902}, ""template_id"": ""water_river""}]"
-0.477711142778711,0.8100053861022984,-0.602729522800106,1.8435135961664597,-0.6900813461132471,1.5960408306328564,-0.114387598913815,2.561685984167583,7,deltae_01,-0.16012094222046214,-0.9984056478650942,0.38995140633529424,1.2877165288810095,2.446243118966566,2.2861221767461037,2.676073583081398,"[{""interactions"": {""cezanne_minus_generic"": -1.3472334068761163, ""monet_minus_generic"": 0.21900034402095336}, ""responses"": {""cezanne"": 1.2239230989930279, ""free"": 2.201414813240441, ""generic"": 2.571156505869144, ""monet"": 2.7901568498900975}, ""template_id"": ""built_houses""}, {""interactions"": {""cezanne_minus_generic"": -1.2835887431012214, ""monet_minus_generic"": 0.28917911885656666}, ""responses"": {""cezanne"": 1.0543231722464448, ""free"": 2.5562074046664316, ""generic"": 2.337911915347666, ""monet"": 2.627091034204233}, ""template_id"": ""built_village""}, {""interactions"": {""cezanne_minus_generic"": -0.651407150997735, ""monet_minus_generic"": 0.9388297261450096}, ""responses"": {""cezanne"": 1.1249914498120672, ""free"": 2.1586957121206782, ""generic"": 1.7763986008098023, ""monet"": 2.715228326954812}, ""template_id"": ""land_fields""}, {""interactions"": {""cezanne_minus_generic"": -0.969085193638924, ""monet_minus_generic"": -0.0322352325952151}, ""responses"": {""cezanne"": 1.7087084784806292, ""free"": 2.9422022621240127, ""generic"": 2.677793672119553, ""monet"": 2.645558439524338}, ""template_id"": ""land_garden""}, {""interactions"": {""cezanne_minus_generic"": -0.9596185162040602, ""monet_minus_generic"": 0.5546626497052567}, ""responses"": {""cezanne"": 1.1788740128846458, ""free"": 2.431251457833111, ""generic"": 2.138492529088706, ""monet"": 2.6931551787939627}, ""template_id"": ""water_bend""}, {""interactions"": {""cezanne_minus_generic"": -0.7795008763725062, ""monet_minus_generic"": 0.3702718318792}, ""responses"": {""cezanne"": 1.4354789608692413, ""free"": 2.387687063814719, ""generic"": 2.2149798372417475, ""monet"": 2.5852516691209475}, ""template_id"": ""water_river""}]"
-0.20955782137405612,1.695668320810489,-0.6667343145785942,2.1052431021648927,-0.7342222966845773,1.689327480856237,-0.3773662070784816,2.0130354765052374,8,deltae_04,-0.3484276392026726,-0.5183236353562692,-0.03314809395709517,1.9052261421845451,2.771977416743487,2.4235497775408144,2.390401683583719,"[{""interactions"": {""cezanne_minus_generic"": -0.9604863599615698, ""monet_minus_generic"": -0.2719914963395387}, ""responses"": {""cezanne"": 1.9443889199068276, ""free"": 2.958042255149354, ""generic"": 2.9048752798683974, ""monet"": 2.6328837835288588}, ""template_id"": ""built_houses""}, {""interactions"": {""cezanne_minus_generic"": -0.9127152750707266, ""monet_minus_generic"": -0.07037315805902633}, ""responses"": {""cezanne"": 1.608915541944171, ""free"": 2.855001366799717, ""generic"": 2.5216308170148976, ""monet"": 2.451257658955871}, ""template_id"": ""built_village""}, {""interactions"": {""cezanne_minus_generic"": -0.27856393253142264, ""monet_minus_generic"": 0.36255101145683066}, ""responses"": {""cezanne"": 1.6616173277828516, ""free"": 2.408219068868248, ""generic"": 1.9401812603142743, ""monet"": 2.302732271771105}, ""template_id"": ""land_fields""}, {""interactions"": {""cezanne_minus_generic"": -0.4263899748363742, ""monet_minus_generic"": -0.2072714222731027}, ""responses"": {""cezanne"": 2.1601273764726128, ""free"": 3.1361144264783234, ""generic"": 2.586517351308987, ""monet"": 2.3792459290358843}, ""template_id"": ""land_garden""}, {""interactions"": {""cezanne_minus_generic"": -0.21095057556709707, ""monet_minus_generic"": 0.14505500313146058}, ""responses"": {""cezanne"": 1.996791992696278, ""free"": 2.681316968782548, ""generic"": 2.207742568263375, ""monet"": 2.3527975713948357}, ""template_id"": ""water_bend""}, {""interactions"": {""cezanne_minus_generic"": -0.320835694170424, ""monet_minus_generic"": -0.15685850165919613}, ""responses"": {""cezanne"": 2.059515694304531, ""free"": 2.593170414382731, ""generic"": 2.380351388474955, ""monet"": 2.223492886815759}, ""template_id"": ""water_river""}]"
-0.41022075407225805,2.0432337509713308,-0.8367621749243551,2.800889273374913,-0.9007220923957844,2.2768702632725657,-0.7200761272974457,2.0292860324823345,9,deltae_16,-0.46005909263091826,-0.7241378506247611,-0.4282301958885699,2.453454505043589,3.6376514482992683,3.17759235566835,2.74936215977978,"[{""interactions"": {""cezanne_minus_generic"": -1.103228359347702, ""monet_minus_generic"": -0.8456471931892278}, ""responses"": {""cezanne"": 2.8036987320765214, ""free"": 4.232985881942573, ""generic"": 3.9069270914242233, ""monet"": 3.0612798982349956}, ""template_id"": ""built_houses""}, {""interactions"": {""cezanne_minus_generic"": -0.899231097390091, ""monet_minus_generic"": -0.2518611398267536}, ""responses"": {""cezanne"": 2.1572188489395328, ""free"": 3.6533831798689445, ""generic"": 3.0564499463296237, ""monet"": 2.80458880650287}, ""template_id"": ""built_village""}, {""interactions"": {""cezanne_minus_generic"": -0.7364794746353174, ""monet_minus_generic"": -0.20454466458446596}, ""responses"": {""cezanne"": 2.3134795170570945, ""free"": 3.428698467203331, ""generic"": 3.049958991692412, ""monet"": 2.845414327107946}, ""template_id"": ""land_fields""}, {""interactions"": {""cezanne_minus_generic"": -0.6990999253102603, ""monet_minus_generic"": -0.3375802986740126}, ""responses"": {""cezanne"": 2.2525341950794124, ""free"": 3.6532038973020597, ""generic"": 2.9516341203896728, ""monet"": 2.61405382171566}, ""template_id"": ""land_garden""}, {""interactions"": {""cezanne_minus_generic"": -0.23372692471799006, ""monet_minus_generic"": -0.2316312277145256}, ""responses"": {""cezanne"": 2.6900426060884683, ""free"": 3.4561073280221066, ""generic"": 2.9237695308064584, ""monet"": 2.692138303091933}, ""template_id"": ""water_bend""}, {""interactions"": {""cezanne_minus_generic"": -0.6730613223472046, ""monet_minus_generic"": -0.6981166513424362}, ""responses"": {""cezanne"": 2.503753131020507, ""free"": 3.4015299354565958, ""generic"": 3.1768144533677116, ""monet"": 2.4786978020252755}, ""template_id"": ""water_river""}]"
